created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
2024-09-09T13:25:22-03:00,1,22.27000,42949528.00000,667,94.67155,,2617.00000,nan,,,,
2024-09-09T13:25:52-03:00,2,22.30000,42949528.00000,571,92.32166,,2618.00000,nan,,,,
2024-09-09T13:26:23-03:00,3,22.33000,42949528.00000,489,89.50332,,2620.00000,nan,,,,
2024-09-09T13:26:54-03:00,4,22.34000,42949528.00000,438,86.41032,,2622.00000,nan,,,,
2024-09-09T13:27:25-03:00,5,22.35000,42949528.00000,396,83.95819,,2629.00000,nan,,,,
2024-09-09T13:27:56-03:00,6,22.34000,42949528.00000,373,81.08797,,2626.00000,nan,,,,
2024-09-09T13:28:27-03:00,7,22.34000,42949528.00000,359,78.89677,,2633.00000,nan,,,,
2024-09-09T13:28:58-03:00,8,22.31000,42949528.00000,336,76.86732,,2627.00000,nan,,,,
2024-09-09T13:29:29-03:00,9,22.27000,42949528.00000,326,74.91875,,2638.00000,nan,,,,
2024-09-09T13:30:00-03:00,10,22.27000,42949528.00000,322,73.13344,,2641.00000,nan,,,,
2024-09-09T13:30:31-03:00,11,22.27000,42949528.00000,320,71.50072,,2637.00000,nan,,,,
2024-09-09T13:31:02-03:00,12,22.26000,42949528.00000,323,70.17776,,2631.00000,nan,,,,
2024-09-09T13:31:33-03:00,13,22.24000,42949528.00000,321,68.72816,,2633.00000,nan,,,,
2024-09-09T13:32:04-03:00,14,22.21000,42949528.00000,320,67.55779,,2622.00000,nan,,,,
2024-09-09T13:32:35-03:00,15,22.18000,42949528.00000,319,66.16769,,2627.00000,nan,,,,
2024-09-09T13:33:06-03:00,16,22.16000,42949528.00000,318,65.13466,,2635.00000,nan,,,,
2024-09-09T13:33:37-03:00,17,22.13000,42949528.00000,313,64.03296,,2628.00000,nan,,,,
2024-09-09T13:34:08-03:00,18,22.11000,42949528.00000,314,63.11894,,2629.00000,nan,,,,
2024-09-09T13:34:38-03:00,19,22.09000,42949528.00000,308,62.24002,,2631.00000,nan,,,,
2024-09-09T13:35:10-03:00,20,22.08000,42949528.00000,307,61.05135,,2627.00000,nan,,,,
2024-09-09T13:35:44-03:00,21,22.07000,42949528.00000,302,60.34943,,2632.00000,nan,,,,
2024-09-09T13:36:15-03:00,22,22.04000,42949528.00000,299,59.63379,,2622.00000,nan,,,,
2024-09-09T13:36:45-03:00,23,22.02000,42949528.00000,297,59.08751,,2626.00000,nan,,,,
2024-09-09T13:37:16-03:00,24,22.00000,42949528.00000,294,58.52750,,2627.00000,nan,,,,
2024-09-09T13:37:47-03:00,25,21.99000,42949528.00000,299,57.92783,,2631.00000,nan,,,,
2024-09-09T13:38:18-03:00,26,21.98000,42949528.00000,301,57.41970,,2631.00000,nan,,,,
2024-09-09T13:38:49-03:00,27,21.97000,42949528.00000,299,56.84748,,2629.00000,nan,,,,
2024-09-09T13:39:20-03:00,28,21.95000,42949528.00000,299,56.31647,,2630.00000,nan,,,,
2024-09-09T13:39:51-03:00,29,21.93000,42949528.00000,300,55.82666,,2627.00000,nan,,,,
2024-09-09T13:40:26-03:00,30,21.92000,42949528.00000,302,55.45434,,2637.00000,nan,,,,
2024-09-09T13:40:57-03:00,31,21.92000,42949528.00000,300,55.02861,,2635.00000,nan,,,,
2024-09-09T13:41:32-03:00,32,21.91000,42949528.00000,301,54.54185,,2627.00000,nan,,,,
2024-09-09T13:42:05-03:00,33,21.90000,42949528.00000,301,54.26108,,2629.00000,nan,,,,
2024-09-09T13:42:36-03:00,34,21.89000,42949528.00000,300,53.86435,,2625.00000,nan,,,,
2024-09-09T13:43:07-03:00,35,21.89000,42949528.00000,298,53.48440,,2621.00000,nan,,,,
2024-09-09T13:43:38-03:00,36,21.89000,42949528.00000,294,53.22194,,2627.00000,nan,,,,
2024-09-09T13:44:09-03:00,37,21.89000,42949528.00000,295,52.76265,,2626.00000,nan,,,,
2024-09-09T13:44:40-03:00,38,21.88000,42949528.00000,296,52.50172,,2631.00000,nan,,,,
2024-09-09T13:45:11-03:00,39,21.88000,42949528.00000,297,52.18128,,2629.00000,nan,,,,
2024-09-09T13:45:42-03:00,40,21.97000,42949528.00000,298,51.90204,,2632.00000,nan,,,,
2024-09-09T13:46:12-03:00,41,22.18000,42949528.00000,303,51.83337,,2628.00000,nan,,,,
2024-09-09T13:46:46-03:00,42,22.22000,42949528.00000,308,51.64569,,2626.00000,nan,,,,
2024-09-09T13:48:40-03:00,43,22.08000,42949528.00000,392,40.76600,,2625.00000,nan,,,,
2024-09-09T13:49:11-03:00,44,22.05000,42949528.00000,383,44.08179,,2627.00000,nan,,,,
2024-09-09T13:49:45-03:00,45,22.03000,42949528.00000,387,46.07462,,2632.00000,nan,,,,
2024-09-09T13:50:16-03:00,46,22.00000,42949528.00000,386,47.55627,,2623.00000,nan,,,,
2024-09-09T13:50:47-03:00,47,21.99000,42949528.00000,392,48.32837,,2624.00000,nan,,,,
