created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2023-10-19T17:21:35-03:00,518,1457,23,97,,912,,,,
2023-10-19T17:22:06-03:00,519,1464,23,97,,912,,,,
2023-10-19T17:22:37-03:00,520,1463,23,97,,912,,,,
2023-10-19T17:23:08-03:00,521,1464,23,97,,912,,,,
2023-10-19T17:23:38-03:00,522,1464,23,97,,912,,,,
2023-10-19T17:24:09-03:00,523,1465,23,97,,912,,,,
2023-10-19T17:24:40-03:00,524,1492,23,97,,912,,,,
2023-10-19T17:25:11-03:00,525,1468,23,97,,912,,,,
2023-10-19T17:25:41-03:00,526,1457,23,97,,911,,,,
2023-10-19T17:26:12-03:00,527,1477,23,97,,912,,,,
2023-10-19T17:26:43-03:00,528,1467,23,97,,912,,,,
2023-10-19T17:27:13-03:00,529,1476,23,97,,912,,,,
2023-10-19T17:27:44-03:00,530,1477,23,97,,912,,,,
2023-10-19T17:28:15-03:00,531,1475,23,97,,912,,,,
2023-10-19T17:28:46-03:00,532,1488,23,97,,912,,,,
2023-10-19T17:29:17-03:00,533,1471,23,97,,912,,,,
2023-10-19T17:29:48-03:00,534,1475,23,97,,912,,,,
2023-10-19T17:30:18-03:00,535,1449,23,97,,913,,,,
2023-10-19T17:30:49-03:00,536,1483,23,97,,913,,,,
2023-10-19T17:31:20-03:00,537,1482,23,97,,912,,,,
2023-10-19T17:31:51-03:00,538,1481,23,97,,912,,,,
2023-10-19T17:32:22-03:00,539,1491,23,97,,912,,,,
2023-10-19T17:32:53-03:00,540,1487,23,97,,912,,,,
2023-10-19T17:33:23-03:00,541,1493,23,97,,912,,,,
2023-10-19T17:33:54-03:00,542,1490,23,97,,912,,,,
2023-10-19T17:34:28-03:00,543,1493,23,97,,912,,,,
2023-10-19T17:34:58-03:00,544,1496,23,97,,912,,,,
2023-10-19T17:35:29-03:00,545,1499,23,97,,912,,,,
2023-10-19T17:36:00-03:00,546,1503,23,97,,912,,,,
2023-10-19T17:36:30-03:00,547,1504,23,97,,912,,,,
2023-10-19T17:37:01-03:00,548,1486,23,97,,911,,,,
2023-10-19T17:37:32-03:00,549,1479,23,97,,912,,,,
2023-10-19T17:38:03-03:00,550,1482,23,97,,911,,,,
2023-10-19T17:38:34-03:00,551,1484,23,97,,912,,,,
2023-10-19T17:39:06-03:00,552,1486,23,97,,912,,,,
2023-10-19T17:39:37-03:00,553,1498,23,97,,911,,,,
2023-10-19T17:40:09-03:00,554,1504,23,97,,911,,,,
2023-10-19T17:40:39-03:00,555,1473,23,97,,911,,,,
2023-10-19T17:41:10-03:00,556,1493,23,97,,911,,,,
2023-10-19T17:41:41-03:00,557,1520,23,97,,911,,,,
2023-10-19T17:42:11-03:00,558,1513,23,97,,911,,,,
2023-10-19T17:42:42-03:00,559,1510,23,97,,911,,,,
2023-10-19T17:43:13-03:00,560,1513,23,97,,911,,,,
2023-10-19T17:43:46-03:00,561,1514,23,97,,911,,,,
2023-10-19T17:44:17-03:00,562,1517,23,97,,912,,,,
2023-10-19T17:44:47-03:00,563,1513,23,97,,912,,,,
2023-10-19T17:45:18-03:00,564,1515,23,97,,912,,,,
2023-10-19T17:45:49-03:00,565,1511,23,97,,912,,,,
2023-10-19T17:46:20-03:00,566,1518,23,97,,912,,,,
2023-10-19T17:46:50-03:00,567,1516,23,97,,912,,,,
2023-10-19T17:47:21-03:00,568,1521,23,97,,912,,,,
2023-10-19T17:47:52-03:00,569,1518,23,97,,912,,,,
2023-10-19T17:48:22-03:00,570,1518,23,97,,912,,,,
2023-10-19T17:48:53-03:00,571,1514,23,97,,912,,,,
2023-10-19T17:49:24-03:00,572,1501,23,97,,912,,,,
2023-10-19T17:49:55-03:00,573,1486,23,97,,912,,,,
2023-10-19T17:50:27-03:00,574,1486,23,97,,912,,,,
2023-10-19T17:50:57-03:00,575,1485,23,97,,912,,,,
2023-10-19T17:51:28-03:00,576,1483,23,97,,912,,,,
2023-10-19T17:51:59-03:00,577,1486,23,97,,912,,,,
2023-10-19T17:52:29-03:00,578,1483,23,97,,912,,,,
2023-10-19T17:53:00-03:00,579,1486,23,97,,912,,,,
2023-10-19T17:53:31-03:00,580,1490,23,97,,912,,,,
2023-10-19T17:54:01-03:00,581,1497,23,97,,912,,,,
2023-10-19T17:54:32-03:00,582,1516,23,97,,912,,,,
2023-10-19T17:55:03-03:00,583,1543,23,97,,912,,,,
2023-10-19T17:55:33-03:00,584,1542,23,97,,912,,,,
2023-10-19T17:56:04-03:00,585,1545,23,97,,911,,,,
2023-10-19T17:56:35-03:00,586,1537,23,97,,912,,,,
2023-10-19T17:57:06-03:00,587,1532,23,97,,912,,,,
2023-10-19T17:57:36-03:00,588,1525,23,97,,912,,,,
2023-10-19T17:58:07-03:00,589,1521,23,97,,912,,,,
2023-10-19T17:58:38-03:00,590,1519,23,97,,912,,,,
2023-10-19T17:59:08-03:00,591,1518,23,97,,912,,,,
2023-10-19T17:59:39-03:00,592,1513,23,97,,912,,,,
2023-10-19T18:00:10-03:00,593,1513,23,97,,912,,,,
2023-10-19T18:00:41-03:00,594,1519,23,97,,912,,,,
2023-10-19T18:01:11-03:00,595,1519,23,97,,912,,,,
2023-10-19T18:01:42-03:00,596,1512,23,97,,912,,,,
2023-10-19T18:02:13-03:00,597,1513,23,97,,912,,,,
2023-10-19T18:02:44-03:00,598,1521,23,97,,912,,,,
2023-10-19T18:03:15-03:00,599,1551,23,97,,912,,,,
2023-10-19T18:03:45-03:00,600,1552,23,97,,912,,,,
2023-10-19T18:04:16-03:00,601,1561,23,97,,912,,,,
2023-10-19T18:04:47-03:00,602,1564,23,97,,912,,,,
2023-10-19T18:05:18-03:00,603,1552,23,97,,912,,,,
2023-10-19T18:05:49-03:00,604,1557,23,97,,912,,,,
2023-10-19T18:06:20-03:00,605,1555,23,97,,912,,,,
2023-10-19T18:06:50-03:00,606,1558,23,97,,912,,,,
2023-10-19T18:07:21-03:00,607,1563,23,97,,912,,,,
2023-10-19T18:07:52-03:00,608,1573,23,97,,912,,,,
2023-10-19T18:08:23-03:00,609,1566,23,97,,912,,,,
2023-10-19T18:08:53-03:00,610,1578,23,97,,912,,,,
2023-10-19T18:09:24-03:00,611,1562,23,97,,912,,,,
2023-10-19T18:09:55-03:00,612,1565,23,97,,911,,,,
2023-10-19T18:10:25-03:00,613,1555,23,97,,912,,,,
2023-10-19T18:10:56-03:00,614,1558,23,97,,911,,,,
2023-10-19T18:11:28-03:00,615,1515,23,97,,911,,,,
2023-10-19T18:11:59-03:00,616,1497,23,97,,911,,,,
2023-10-19T18:12:30-03:00,617,1541,23,97,,911,,,,
2023-10-19T18:13:00-03:00,618,1533,23,97,,911,,,,
2023-10-19T18:13:31-03:00,619,1565,23,97,,911,,,,
2023-10-19T18:14:02-03:00,620,1581,23,97,,911,,,,
2023-10-19T18:14:32-03:00,621,1574,23,97,,910,,,,
2023-10-19T18:15:03-03:00,622,1573,23,97,,910,,,,
2023-10-19T18:15:34-03:00,623,1569,23,97,,910,,,,
2023-10-19T18:16:05-03:00,624,1561,23,97,,910,,,,
2023-10-19T18:16:35-03:00,625,1549,23,97,,910,,,,
2023-10-19T18:17:06-03:00,626,1559,23,97,,910,,,,
2023-10-19T18:17:37-03:00,627,1554,23,97,,910,,,,
2023-10-19T18:18:08-03:00,628,1563,23,97,,911,,,,
2023-10-19T18:18:39-03:00,629,1562,23,97,,911,,,,
2023-10-19T18:19:09-03:00,630,1566,23,97,,911,,,,
2023-10-19T18:19:40-03:00,631,1568,23,97,,911,,,,
2023-10-19T18:20:11-03:00,632,1568,23,97,,910,,,,
2023-10-19T18:20:42-03:00,633,1579,23,97,,911,,,,
2023-10-19T18:21:12-03:00,634,1585,23,97,,911,,,,
2023-10-19T18:21:43-03:00,635,1536,23,97,,911,,,,
2023-10-19T18:22:14-03:00,636,1576,23,97,,911,,,,
2023-10-19T18:22:44-03:00,637,1611,23,97,,911,,,,
2023-10-19T18:23:15-03:00,638,1612,23,97,,911,,,,
2023-10-19T18:23:46-03:00,639,1584,23,97,,911,,,,
2023-10-19T18:24:17-03:00,640,1584,23,97,,911,,,,
2023-10-19T18:24:47-03:00,641,1583,23,97,,911,,,,
2023-10-19T18:25:18-03:00,642,1591,23,97,,911,,,,
2023-10-19T18:25:49-03:00,643,1585,23,97,,911,,,,
2023-10-19T18:26:19-03:00,644,1571,23,97,,911,,,,
2023-10-19T18:26:50-03:00,645,1567,23,97,,911,,,,
2023-10-19T18:27:21-03:00,646,1568,23,97,,911,,,,
2023-10-19T18:27:52-03:00,647,1572,23,97,,911,,,,
2023-10-19T18:28:22-03:00,648,1571,23,97,,911,,,,
2023-10-19T18:28:53-03:00,649,1568,23,97,,910,,,,
2023-10-19T18:29:24-03:00,650,1590,23,97,,910,,,,
2023-10-19T18:29:54-03:00,651,1590,23,97,,910,,,,
2023-10-19T18:30:25-03:00,652,1598,23,97,,910,,,,
2023-10-19T18:30:56-03:00,653,1601,23,97,,910,,,,
2023-10-19T18:31:27-03:00,654,1606,23,97,,910,,,,
2023-10-19T18:31:57-03:00,655,1619,23,97,,911,,,,
2023-10-19T18:32:28-03:00,656,1625,23,97,,911,,,,
2023-10-19T18:32:59-03:00,657,1622,23,97,,911,,,,
2023-10-19T18:33:30-03:00,658,1606,23,97,,910,,,,
2023-10-19T18:34:01-03:00,659,1595,23,97,,910,,,,
2023-10-19T18:34:32-03:00,660,1589,23,97,,911,,,,
2023-10-19T18:35:03-03:00,661,1596,23,97,,910,,,,
2023-10-19T18:35:34-03:00,662,1607,23,97,,910,,,,
2023-10-19T18:36:04-03:00,663,1611,23,97,,910,,,,
2023-10-19T18:36:35-03:00,664,1611,23,97,,910,,,,
2023-10-19T18:37:09-03:00,665,1611,23,97,,910,,,,
2023-10-19T18:37:40-03:00,666,1609,23,97,,910,,,,
2023-10-19T18:38:11-03:00,667,1609,23,97,,910,,,,
2023-10-19T18:38:41-03:00,668,1608,23,97,,910,,,,
2023-10-19T18:39:12-03:00,669,1610,23,97,,910,,,,
2023-10-19T18:39:43-03:00,670,1611,23,97,,911,,,,
2023-10-19T18:40:14-03:00,671,1609,23,97,,911,,,,
2023-10-19T18:40:45-03:00,672,1609,23,97,,911,,,,
2023-10-19T18:41:16-03:00,673,1610,23,97,,911,,,,
2023-10-19T18:41:46-03:00,674,1610,23,97,,911,,,,
2023-10-19T18:42:17-03:00,675,1614,23,97,,911,,,,
2023-10-19T18:42:48-03:00,676,1609,23,97,,911,,,,
2023-10-19T18:43:18-03:00,677,1606,23,97,,911,,,,
2023-10-19T18:43:49-03:00,678,1606,23,97,,911,,,,
2023-10-19T18:44:20-03:00,679,1608,23,97,,910,,,,
2023-10-19T18:44:51-03:00,680,1607,23,97,,910,,,,
2023-10-19T18:45:21-03:00,681,1606,23,97,,910,,,,
2023-10-19T18:45:52-03:00,682,1610,23,97,,910,,,,
2023-10-19T18:46:23-03:00,683,1614,23,97,,910,,,,
2023-10-19T18:46:53-03:00,684,1615,23,97,,910,,,,
2023-10-19T18:47:24-03:00,685,1625,23,97,,909,,,,
2023-10-19T18:47:55-03:00,686,1617,23,97,,910,,,,
2023-10-19T18:48:27-03:00,687,1651,23,97,,910,,,,
2023-10-19T18:48:57-03:00,688,1659,23,97,,909,,,,
2023-10-19T18:49:28-03:00,689,1674,23,97,,910,,,,
2023-10-19T18:49:59-03:00,690,1666,23,97,,910,,,,
2023-10-19T18:50:30-03:00,691,1667,23,97,,909,,,,
2023-10-19T18:51:00-03:00,692,1664,23,97,,909,,,,
2023-10-19T18:51:32-03:00,693,1662,23,97,,909,,,,
2023-10-19T18:52:02-03:00,694,1659,23,97,,909,,,,
2023-10-19T18:52:33-03:00,695,1651,23,97,,909,,,,
2023-10-19T18:53:04-03:00,696,1656,23,97,,909,,,,
2023-10-19T18:53:35-03:00,697,1643,23,97,,910,,,,
2023-10-19T18:54:05-03:00,698,1651,23,97,,909,,,,
2023-10-19T18:54:36-03:00,699,1661,23,97,,909,,,,
2023-10-19T18:55:07-03:00,700,1658,23,97,,909,,,,
2023-10-19T18:55:37-03:00,701,1677,23,97,,909,,,,
2023-10-19T18:56:08-03:00,702,1677,23,97,,909,,,,
2023-10-19T18:56:39-03:00,703,1648,23,97,,909,,,,
2023-10-19T18:57:10-03:00,704,1653,23,97,,909,,,,
2023-10-19T18:57:40-03:00,705,1652,23,97,,909,,,,
2023-10-19T18:58:11-03:00,706,1673,23,97,,909,,,,
2023-10-19T18:58:42-03:00,707,1670,23,97,,909,,,,
2023-10-19T18:59:13-03:00,708,1652,23,97,,909,,,,
2023-10-19T18:59:43-03:00,709,1640,23,97,,909,,,,
2023-10-19T19:00:14-03:00,710,1642,23,97,,909,,,,
2023-10-19T19:00:45-03:00,711,1639,23,97,,909,,,,
2023-10-19T19:01:15-03:00,712,1631,23,97,,909,,,,
2023-10-19T19:01:46-03:00,713,1624,23,97,,909,,,,
2023-10-19T19:02:17-03:00,714,1625,23,97,,909,,,,
2023-10-19T19:02:47-03:00,715,1617,23,97,,909,,,,
2023-10-19T19:03:18-03:00,716,1616,23,97,,909,,,,
2023-10-19T19:03:49-03:00,717,1616,23,97,,909,,,,
2023-10-19T19:04:20-03:00,718,1615,23,97,,909,,,,
2023-10-19T19:04:51-03:00,719,1617,23,97,,910,,,,
2023-10-19T19:05:21-03:00,720,1616,23,97,,910,,,,
2023-10-19T19:05:52-03:00,721,1619,23,97,,910,,,,
2023-10-19T19:06:23-03:00,722,1621,23,97,,909,,,,
2023-10-19T19:06:53-03:00,723,1619,23,97,,910,,,,
2023-10-19T19:07:24-03:00,724,1619,23,97,,909,,,,
2023-10-19T19:07:55-03:00,725,1618,23,97,,909,,,,
2023-10-19T19:08:26-03:00,726,1531,23,97,,909,,,,
2023-10-19T19:08:56-03:00,727,1640,23,97,,909,,,,
2023-10-19T19:09:27-03:00,728,1651,23,97,,909,,,,
2023-10-19T19:09:58-03:00,729,1664,23,97,,909,,,,
2023-10-19T19:10:28-03:00,730,1655,23,97,,909,,,,
2023-10-19T19:10:59-03:00,731,1658,23,97,,909,,,,
2023-10-19T19:11:30-03:00,732,1676,23,97,,909,,,,
2023-10-19T19:12:01-03:00,733,1672,23,97,,909,,,,
2023-10-19T19:12:32-03:00,734,1687,23,97,,909,,,,
2023-10-19T19:13:02-03:00,735,1673,23,97,,909,,,,
2023-10-19T19:13:33-03:00,736,1676,23,97,,909,,,,
2023-10-19T19:14:04-03:00,737,1675,23,97,,908,,,,
2023-10-19T19:14:34-03:00,738,1676,23,97,,909,,,,
2023-10-19T19:15:08-03:00,739,1691,23,97,,908,,,,
2023-10-19T19:15:39-03:00,740,1693,23,97,,909,,,,
2023-10-19T19:16:10-03:00,741,1691,23,97,,908,,,,
2023-10-19T19:16:40-03:00,742,1688,23,97,,908,,,,
2023-10-19T19:17:11-03:00,743,1673,23,97,,908,,,,
2023-10-19T19:17:42-03:00,744,1685,23,97,,908,,,,
2023-10-19T19:18:13-03:00,745,1682,23,97,,908,,,,
2023-10-19T19:18:43-03:00,746,1693,23,97,,908,,,,
2023-10-19T19:19:14-03:00,747,1690,23,97,,908,,,,
2023-10-19T19:19:45-03:00,748,1665,23,97,,908,,,,
2023-10-19T19:20:16-03:00,749,1624,23,97,,907,,,,
2023-10-19T19:20:46-03:00,750,1608,23,97,,907,,,,
2023-10-19T19:21:17-03:00,751,1645,23,97,,907,,,,
2023-10-19T19:21:48-03:00,752,1705,23,97,,907,,,,
2023-10-19T19:22:19-03:00,753,1686,23,97,,907,,,,
2023-10-19T19:22:49-03:00,754,1662,23,97,,907,,,,
2023-10-19T19:23:20-03:00,755,1664,23,97,,907,,,,
2023-10-19T19:23:51-03:00,756,1662,23,97,,907,,,,
2023-10-19T19:24:21-03:00,757,1663,23,97,,908,,,,
2023-10-19T19:24:52-03:00,758,1661,23,97,,908,,,,
2023-10-19T19:25:23-03:00,759,1663,23,97,,908,,,,
2023-10-19T19:25:54-03:00,760,1681,23,97,,908,,,,
2023-10-19T19:26:24-03:00,761,1667,23,97,,908,,,,
2023-10-19T19:26:55-03:00,762,1705,23,97,,908,,,,
2023-10-19T19:27:26-03:00,763,1638,23,97,,908,,,,
2023-10-19T19:27:56-03:00,764,1653,23,97,,908,,,,
2023-10-19T19:28:27-03:00,765,1698,23,97,,908,,,,
2023-10-19T19:28:58-03:00,766,1703,23,97,,908,,,,
2023-10-19T19:29:28-03:00,767,1681,23,97,,907,,,,
2023-10-19T19:29:59-03:00,768,1609,23,97,,907,,,,
2023-10-19T19:30:30-03:00,769,1702,23,97,,907,,,,
2023-10-19T19:31:00-03:00,770,1713,23,97,,907,,,,
2023-10-19T19:31:31-03:00,771,1720,23,97,,907,,,,
2023-10-19T19:32:02-03:00,772,1717,23,97,,907,,,,
2023-10-19T19:32:32-03:00,773,1713,23,97,,907,,,,
2023-10-19T19:33:03-03:00,774,1730,23,97,,907,,,,
2023-10-19T19:33:34-03:00,775,1733,23,97,,907,,,,
2023-10-19T19:34:05-03:00,776,1733,23,97,,907,,,,
2023-10-19T19:34:35-03:00,777,1744,23,97,,907,,,,
2023-10-19T19:35:06-03:00,778,1757,23,97,,907,,,,
2023-10-19T19:35:37-03:00,779,1755,23,97,,907,,,,
2023-10-19T19:36:08-03:00,780,1724,23,97,,907,,,,
2023-10-19T19:36:39-03:00,781,1718,23,97,,907,,,,
2023-10-19T19:37:09-03:00,782,1729,23,97,,907,,,,
2023-10-19T19:37:40-03:00,783,1710,23,97,,906,,,,
2023-10-19T19:38:11-03:00,784,1704,23,97,,906,,,,
2023-10-19T19:38:42-03:00,785,1705,23,97,,907,,,,
2023-10-19T19:39:12-03:00,786,1715,23,97,,907,,,,
2023-10-19T19:39:43-03:00,787,1727,23,97,,907,,,,
2023-10-19T19:40:14-03:00,788,1728,23,97,,907,,,,
2023-10-19T19:40:44-03:00,789,1731,23,97,,907,,,,
2023-10-19T19:41:15-03:00,790,1725,23,97,,907,,,,
2023-10-19T19:41:46-03:00,791,1730,23,97,,907,,,,
2023-10-19T19:42:16-03:00,792,1737,23,97,,907,,,,
2023-10-19T19:42:47-03:00,793,1731,23,97,,907,,,,
2023-10-19T19:43:18-03:00,794,1729,23,97,,907,,,,
2023-10-19T19:43:48-03:00,795,1726,23,97,,907,,,,
2023-10-19T19:44:19-03:00,796,1725,23,97,,907,,,,
2023-10-19T19:44:50-03:00,797,1723,23,97,,907,,,,
2023-10-19T19:45:21-03:00,798,1723,23,97,,906,,,,
2023-10-19T19:45:51-03:00,799,1716,23,97,,906,,,,
2023-10-19T19:46:22-03:00,800,1708,23,97,,906,,,,
2023-10-19T19:46:53-03:00,801,1706,23,97,,906,,,,
2023-10-19T19:47:24-03:00,802,1710,23,97,,906,,,,
2023-10-19T19:47:54-03:00,803,1721,23,97,,906,,,,
2023-10-19T19:48:25-03:00,804,1726,23,97,,906,,,,
2023-10-19T19:48:56-03:00,805,1731,23,97,,906,,,,
2023-10-19T19:49:27-03:00,806,1732,23,97,,906,,,,
2023-10-19T19:49:57-03:00,807,1730,23,97,,905,,,,
2023-10-19T19:50:28-03:00,808,1730,23,97,,905,,,,
2023-10-19T19:50:59-03:00,809,1737,23,97,,905,,,,
2023-10-19T19:51:29-03:00,810,1735,23,97,,905,,,,
2023-10-19T19:52:00-03:00,811,1734,23,97,,905,,,,
2023-10-19T19:52:31-03:00,812,1732,23,97,,905,,,,
2023-10-19T19:53:01-03:00,813,1731,23,97,,905,,,,
2023-10-19T19:53:32-03:00,814,1728,23,97,,905,,,,
2023-10-19T19:54:03-03:00,815,1728,23,97,,905,,,,
2023-10-19T19:54:34-03:00,816,1726,23,97,,905,,,,
2023-10-19T19:55:05-03:00,817,1732,23,97,,905,,,,
2023-10-19T19:55:36-03:00,818,1728,23,97,,906,,,,
2023-10-19T19:56:07-03:00,819,1721,23,97,,905,,,,
2023-10-19T19:56:37-03:00,820,1718,23,97,,905,,,,
2023-10-19T19:57:08-03:00,821,1725,23,97,,905,,,,
2023-10-19T19:57:39-03:00,822,1726,23,97,,905,,,,
2023-10-19T19:58:09-03:00,823,1730,23,97,,905,,,,
2023-10-19T19:58:40-03:00,824,1727,23,97,,905,,,,
2023-10-19T19:59:11-03:00,825,1726,23,97,,905,,,,
2023-10-19T19:59:42-03:00,826,1728,23,97,,905,,,,
2023-10-19T20:00:12-03:00,827,1727,23,97,,905,,,,
2023-10-19T20:00:43-03:00,828,1725,23,97,,905,,,,
2023-10-19T20:01:14-03:00,829,1729,23,97,,905,,,,
2023-10-19T20:01:44-03:00,830,1735,23,97,,905,,,,
2023-10-19T20:02:15-03:00,831,1731,23,97,,905,,,,
2023-10-19T20:02:46-03:00,832,1742,23,97,,905,,,,
2023-10-19T20:03:17-03:00,833,1748,23,97,,905,,,,
2023-10-19T20:03:47-03:00,834,1737,22,97,,905,,,,
2023-10-19T20:04:18-03:00,835,1737,23,97,,905,,,,
2023-10-19T20:04:49-03:00,836,1739,23,97,,905,,,,
2023-10-19T20:05:19-03:00,837,1747,23,97,,905,,,,
2023-10-19T20:05:50-03:00,838,1732,22,97,,905,,,,
2023-10-19T20:06:21-03:00,839,1735,23,97,,905,,,,
2023-10-19T20:06:52-03:00,840,1753,23,97,,906,,,,
2023-10-19T20:07:23-03:00,841,1761,22,97,,905,,,,
2023-10-19T20:07:53-03:00,842,1735,22,97,,905,,,,
2023-10-19T20:08:24-03:00,843,1759,22,97,,905,,,,
2023-10-19T20:08:55-03:00,844,1771,22,97,,905,,,,
2023-10-19T20:09:25-03:00,845,1788,22,97,,905,,,,
2023-10-19T20:09:56-03:00,846,1794,23,97,,905,,,,
2023-10-19T20:10:27-03:00,847,1791,22,97,,905,,,,
2023-10-19T20:10:58-03:00,848,1789,22,97,,905,,,,
2023-10-19T20:11:32-03:00,849,1778,22,97,,905,,,,
2023-10-19T20:12:03-03:00,850,1784,22,97,,905,,,,
2023-10-19T20:12:33-03:00,851,1770,22,97,,905,,,,
2023-10-19T20:13:04-03:00,852,1763,22,97,,905,,,,
2023-10-19T20:13:35-03:00,853,1790,22,97,,905,,,,
2023-10-19T20:14:06-03:00,854,1788,22,97,,905,,,,
2023-10-19T20:14:36-03:00,855,1792,22,97,,905,,,,
2023-10-19T20:15:07-03:00,856,1797,22,97,,905,,,,
2023-10-19T20:15:38-03:00,857,1785,22,97,,905,,,,
2023-10-19T20:16:08-03:00,858,1803,23,97,,905,,,,
2023-10-19T20:16:39-03:00,859,1798,22,97,,904,,,,
2023-10-19T20:17:10-03:00,860,1794,22,97,,904,,,,
2023-10-19T20:17:40-03:00,861,1748,22,97,,904,,,,
2023-10-19T20:18:11-03:00,862,1793,22,97,,904,,,,
2023-10-19T20:18:42-03:00,863,1755,22,97,,904,,,,
2023-10-19T20:19:13-03:00,864,1791,22,97,,904,,,,
2023-10-19T20:19:43-03:00,865,1798,22,97,,904,,,,
2023-10-19T20:20:14-03:00,866,1797,22,97,,904,,,,
2023-10-19T20:20:45-03:00,867,1796,22,97,,904,,,,
2023-10-19T20:21:16-03:00,868,1790,22,97,,904,,,,
2023-10-19T20:21:46-03:00,869,1797,22,97,,904,,,,
2023-10-19T20:22:17-03:00,870,1793,22,97,,904,,,,
2023-10-19T20:22:48-03:00,871,1797,22,97,,904,,,,
2023-10-19T20:23:18-03:00,872,1801,22,97,,904,,,,
2023-10-19T20:23:49-03:00,873,1808,22,97,,904,,,,
2023-10-19T20:24:20-03:00,874,1803,22,97,,904,,,,
2023-10-19T20:24:50-03:00,875,1815,22,97,,904,,,,
2023-10-19T20:25:21-03:00,876,1811,22,97,,904,,,,
2023-10-19T20:25:52-03:00,877,1814,22,97,,904,,,,
2023-10-19T20:26:22-03:00,878,1815,22,97,,904,,,,
2023-10-19T20:26:53-03:00,879,1814,22,97,,904,,,,
2023-10-19T20:27:24-03:00,880,1815,22,97,,904,,,,
2023-10-19T20:27:55-03:00,881,1814,22,97,,904,,,,
2023-10-19T20:28:25-03:00,882,1812,22,97,,904,,,,
2023-10-19T20:28:56-03:00,883,1817,22,97,,904,,,,
2023-10-19T20:29:27-03:00,884,1813,22,97,,904,,,,
2023-10-19T20:29:57-03:00,885,1815,22,97,,904,,,,
2023-10-19T20:30:28-03:00,886,1814,22,97,,904,,,,
2023-10-19T20:30:59-03:00,887,1813,22,97,,904,,,,
2023-10-19T20:31:30-03:00,888,1761,22,97,,904,,,,
2023-10-19T20:32:00-03:00,889,1798,22,97,,904,,,,
2023-10-19T20:32:31-03:00,890,1783,22,97,,904,,,,
2023-10-19T20:33:02-03:00,891,1807,22,97,,904,,,,
2023-10-19T20:33:32-03:00,892,1793,22,97,,904,,,,
2023-10-19T20:34:03-03:00,893,1803,22,97,,904,,,,
2023-10-19T20:34:34-03:00,894,1810,22,97,,904,,,,
2023-10-19T20:35:04-03:00,895,1820,22,97,,904,,,,
2023-10-19T20:35:35-03:00,896,1817,22,97,,904,,,,
2023-10-19T20:36:06-03:00,897,1819,22,97,,904,,,,
2023-10-19T20:36:36-03:00,898,1820,22,97,,904,,,,
2023-10-19T20:37:07-03:00,899,1814,22,97,,904,,,,
2023-10-19T20:37:38-03:00,900,1816,22,97,,904,,,,
2023-10-19T20:38:08-03:00,901,1818,22,97,,904,,,,
2023-10-19T20:38:39-03:00,902,1818,22,97,,904,,,,
2023-10-19T20:39:10-03:00,903,1823,22,97,,904,,,,
2023-10-19T20:39:41-03:00,904,1825,22,97,,904,,,,
2023-10-19T20:40:11-03:00,905,1825,22,97,,904,,,,
2023-10-19T20:40:42-03:00,906,1791,22,97,,904,,,,
2023-10-19T20:41:13-03:00,907,1807,22,97,,904,,,,
2023-10-19T20:41:43-03:00,908,1803,22,97,,904,,,,
2023-10-19T20:42:14-03:00,909,1831,22,97,,904,,,,
2023-10-19T20:42:45-03:00,910,1829,22,97,,904,,,,
2023-10-19T20:43:15-03:00,911,1815,22,97,,904,,,,
2023-10-19T20:43:46-03:00,912,1835,22,97,,903,,,,
2023-10-19T20:44:17-03:00,913,1841,22,97,,903,,,,
2023-10-19T20:44:47-03:00,914,1838,22,97,,903,,,,
2023-10-19T20:45:18-03:00,915,1841,22,97,,903,,,,
2023-10-19T20:45:49-03:00,916,1857,22,97,,903,,,,
2023-10-19T20:46:20-03:00,917,1827,22,97,,903,,,,
2023-10-19T20:46:50-03:00,918,1817,22,97,,903,,,,
2023-10-19T20:47:21-03:00,919,1844,22,97,,903,,,,
2023-10-19T20:47:52-03:00,920,1846,22,97,,903,,,,
2023-10-19T20:48:22-03:00,921,1851,22,97,,903,,,,
2023-10-19T20:48:53-03:00,922,1792,22,97,,903,,,,
2023-10-19T20:49:24-03:00,923,1787,22,97,,903,,,,
2023-10-19T20:49:55-03:00,924,1794,22,97,,903,,,,
2023-10-19T20:50:25-03:00,925,1788,22,97,,903,,,,
2023-10-19T20:50:56-03:00,926,1683,22,97,,903,,,,
2023-10-19T20:51:27-03:00,927,1807,22,97,,903,,,,
2023-10-19T20:51:58-03:00,928,1799,22,97,,903,,,,
2023-10-19T20:52:28-03:00,929,1742,22,97,,903,,,,
2023-10-19T20:52:59-03:00,930,1851,22,97,,903,,,,
2023-10-19T20:53:30-03:00,931,1689,22,97,,903,,,,
2023-10-19T20:54:00-03:00,932,1838,22,97,,902,,,,
2023-10-19T20:54:31-03:00,933,1837,22,97,,902,,,,
2023-10-19T20:55:02-03:00,934,1734,22,97,,902,,,,
2023-10-19T20:55:32-03:00,935,1831,22,97,,902,,,,
2023-10-19T20:56:03-03:00,936,1854,22,97,,902,,,,
2023-10-19T20:56:34-03:00,937,1753,22,97,,902,,,,
2023-10-19T20:57:04-03:00,938,1829,22,97,,902,,,,
2023-10-19T20:57:35-03:00,939,1809,22,97,,902,,,,
2023-10-19T20:58:06-03:00,940,1654,22,97,,902,,,,
